variable,panel,T_K,w_m_s,continuation_value,digitized_value,signed_relative_error,absolute_error
q,mass_concentration,230.0,0.9973334940839436,6.82555301210881e-05,6.775972892532869e-05,0.007317048099554579,4.958011957594097e-07
q,mass_concentration,230.0,1.103238550881602,7.54952558067512e-05,7.438022536203208e-05,0.014990952760520768,1.1150304447191117e-06
q,mass_concentration,230.0,1.1389644629482087,7.793732763649761e-05,7.657893315128772e-05,0.01773848797979822,1.3583944852098886e-06
q,mass_concentration,230.0,1.1758472787433616,8.045839506625444e-05,7.930334350506139e-05,0.014564979358270544,1.1550515611930576e-06
q,mass_concentration,230.0,1.220389475908742,8.35028958326474e-05,8.21246788415989e-05,0.016782007680137045,1.3782169910485012e-06
q,mass_concentration,230.0,1.2599090585669872,8.620399731363287e-05,8.504638741247157e-05,0.013611511745313068,1.1576099011613021e-06
q,mass_concentration,230.0,1.3007083944878688,8.89924735459822e-05,8.756039101412345e-05,0.01635536930879812,1.4320825318587572e-06
q,mass_concentration,230.0,1.3428289256174573,9.187115098153343e-05,9.067548319473796e-05,0.013186230110597925,1.19566778679547e-06
q,mass_concentration,230.0,1.3936965440960674,9.534751040935959e-05,9.445010153932364e-05,0.009501407149491709,8.974088700359475e-07
q,mass_concentration,230.0,1.4388282883975343,9.843175982061813e-05,9.724208251195036e-05,0.012234181723962685,1.1896773086677746e-06
q,mass_concentration,230.0,1.4854215232597132,0.0001016157782301673,0.0001007016153823,0.009077936281327777,9.141628478672966e-07
q,mass_concentration,230.0,1.5335235757844483,0.00010490279309193672,0.000103678393485,0.011809592778015646,1.2243996069367203e-06
q,mass_concentration,230.0,1.5916148863697417,0.00010887227047023734,0.0001067431662821,0.019946046780273983,2.129104188137331e-06
q,mass_concentration,230.0,1.6431557733600564,0.00011239401780383612,0.0001105407144517,0.01676579856868853,1.853303352136119e-06
q,mass_concentration,230.0,1.6963656966571408,0.00011602968653898236,0.0001144733660906,0.013595480778914173,1.5563204483823578e-06
q,mass_concentration,230.0,1.7512987042674637,0.0001197829617076083,0.0001171725579462,0.022278286035258034,2.6104037614082902e-06
q,mass_concentration,230.0,1.8176395408634591,0.0001243155065177618,0.0001227633768093,0.012643263396646844,1.5521297084617868e-06
q,mass_concentration,230.0,1.8764997305783524,0.00012833681139940117,0.0001256580405915,0.021317941894458996,2.678770807901167e-06
q,mass_concentration,230.0,1.9372659758424249,0.00013248819742745153,0.0001316537392087,0.006338279670345939,8.344582187515292e-07
s,saturation_ratio,190.0,0.0051552035833936,1.568413550955769,1.568724696356275,-0.00019834289676750602,0.0003111454005060299
s,saturation_ratio,190.0,0.0053423738134509,1.568534668438217,1.5690283400809717,-0.00031463526192849014,0.0004936716427546006
s,saturation_ratio,190.0,0.0055082049253861,1.5686384834952283,1.5690283400809717,-0.00024847007270964965,0.00038985658574341997
s,saturation_ratio,190.0,0.0057081915925292,1.5687596011559324,1.5691295546558706,-0.00023576988836929768,0.0003699534999381804
s,saturation_ratio,190.0,0.0058853779505009,1.568863416368255,1.5692307692307692,-0.0002340974123864383,0.00036735286251410315
s,saturation_ratio,190.0,0.0060990586572178,1.5689845341984883,1.569433198380567,-0.0002858765715811485,0.000448664182078673
s,saturation_ratio,190.0,0.0062883778090035,1.569088349564078,1.5696356275303645,-0.0003486656117430164,0.0005472779662865079
s,saturation_ratio,190.0,0.0065166902514044,1.5692094675779615,1.5696356275303645,-0.00027150247161083363,0.0004261599524029158
s,saturation_ratio,190.0,0.0067189729871813,1.5693132830900238,1.569838056680162,-0.0003342851754071446,0.000524773590138139
s,saturation_ratio,190.0,0.0069629190698948,1.5694344012797852,1.569838056680162,-0.0002571318733541383,0.00040365540037679004
s,saturation_ratio,190.0,0.0071790530680003,1.5695382169467427,1.5700404858299597,-0.00031990823660290295,0.0005022688832170275
s,saturation_ratio,190.0,0.0074397033008368,1.569659335307479,1.5700404858299597,-0.000242764773214865,0.0003811505224806666
s,saturation_ratio,190.0,0.0076706370231719,1.569763151125395,1.5702429149797572,-0.0003055347996066506,0.000479763854362103
s,saturation_ratio,190.0,0.007949135218847,1.56988426966929,1.5702429149797572,-0.00022840116458781553,0.00035864531046714276
s,saturation_ratio,190.0,0.0081958820730162,1.5699880856351847,1.570344129554656,-0.0002267298694410306,0.000356043919471416
s,saturation_ratio,190.0,0.0084934503665498,1.5701092043525902,1.5706477732793522,-0.0003428960559614178,0.000538568926762073
s,saturation_ratio,190.0,0.0087570931530028,1.5702130204729658,1.5706477732793522,-0.00027679841004623544,0.0004347528063863848
s,saturation_ratio,190.0,0.0090750373648202,1.5703341393627845,1.57085020242915,-0.0003285246840006695,0.0005160630663654242
s,saturation_ratio,190.0,0.0093567330285105,1.5704379556318222,1.57085020242915,-0.0002624354611854582,0.00041224679732776437
s,saturation_ratio,190.0,0.0096964483947809,1.5705590747043088,1.5710526315789477,-0.0003141568046277901,0.000493556874638923
s,saturation_ratio,190.0,0.010682004961377,1.5708878269390458,1.571356275303644,-0.00029811722011147926,0.0004684483645982507
s,saturation_ratio,190.0,0.0110698370408965,1.5710089463565309,1.5714574898785425,-0.00028543153403805526,0.00044854352201162406
s,saturation_ratio,190.0,0.0114134527161627,1.5711127630754884,1.5716599190283402,-0.0003481388983884576,0.0005471559528518188
s,saturation_ratio,190.0,0.011827841505291,1.5712338826751537,1.5716599190283402,-0.00027107413507744755,0.0004260363531864986
s,saturation_ratio,190.0,0.0121949861823777,1.5713376995450754,1.5717611336032389,-0.0002694010235465984,0.00042343405816347435
s,saturation_ratio,190.0,0.012637750145503,1.571458819313554,1.5718623481781375,-0.00025672023065589824,0.00040352886458361326
s,saturation_ratio,190.0,0.0130300349672261,1.571562636337132,1.5720647773279353,-0.00031941494908164944,0.000502140990803257
s,saturation_ratio,190.0,0.0135031170876542,1.5716837562808734,1.5720647773279353,-0.00024236981360873923,0.0003810210470618358
s,saturation_ratio,190.0,0.0139222635194518,1.5717875734485542,1.5722672064777328,-0.00030505821606050307,0.0004796330291785278
s,saturation_ratio,190.0,0.0144277398258092,1.5719086935739894,1.5724696356275305,-0.0003567267951200929,0.0005609420535410692
s,saturation_ratio,190.0,0.0148755872100566,1.572012510894114,1.5723684210526316,-0.00022635290416178738,0.00035591015851754726
s,saturation_ratio,190.0,0.0154156758865373,1.572133631186031,1.5725708502024291,-0.00027802818317652797,0.0004372190163981493
s,saturation_ratio,190.0,0.0158941895141424,1.5722374486594028,1.572672064777328,-0.00027635520949289893,0.0004346161179251684
s,saturation_ratio,190.0,0.0164712606345768,1.572358569127995,1.5728744939271255,-0.0003280139649555111,0.0005159247991304294
s,saturation_ratio,190.0,0.0169825403692762,1.572462386744146,1.5728744939271255,-0.00026200894258925756,0.0004121071829794598
s,saturation_ratio,190.0,0.0175991262977377,1.5725835073930086,1.5730769230769233,-0.0003136627819506648,0.0004934156839146997
s,saturation_ratio,190.0,0.018145415790939,1.5726873251621358,1.5730769230769233,-0.00024766615609958986,0.0003895979147874318
s,saturation_ratio,190.0,0.01880422229453,1.5728084459760998,1.5732793522267208,-0.0002993150898182643,0.0004709062506209616
s,saturation_ratio,190.0,0.0193879188311384,1.572912263898066,1.5732793522267208,-0.0002333268584090214,0.000367088328654841
s,saturation_ratio,190.0,0.0200918369537215,1.5730333848901088,1.5734817813765185,-0.00028497087905106865,0.00044839648640970786
s,saturation_ratio,190.0,0.0207155019721573,1.5731372029544732,1.5736842105263158,-0.00034759678478289864,0.0005470075718425615
s,saturation_ratio,190.0,0.0214676207211376,1.5732583241244336,1.5736842105263158,-0.00027063015504222364,0.00042588640188223614
s,saturation_ratio,190.0,0.0221339910537089,1.573362142341367,1.5738866396761133,-0.00033324975352365816,0.0005244973347462434
s,saturation_ratio,190.0,0.0229376109555405,1.573483263675991,1.5738866396761133,-0.00025629291840568124,0.0004033760001223019
s,saturation_ratio,190.0,0.0236496108384984,1.5735870820453561,1.574089068825911,-0.0003189062108977941,0.0005019867805549083
s,saturation_ratio,190.0,0.0245082584224011,1.5737082035594552,1.574089068825911,-0.0002419591584737622,0.0003808652664558654
s,saturation_ratio,190.0,0.02526901232838,1.5738120220708396,1.5742914979757086,-0.00030456615276490737,0.0004794759048689645
s,saturation_ratio,190.0,0.0261864556018249,1.5739331437605146,1.5743927125506074,-0.0002919022594739163,0.0004595687900927903
s,saturation_ratio,190.0,0.0269993019509813,1.574036962424062,1.574493927125506,-0.0002902295738150841,0.00045696470144407364
s,saturation_ratio,190.0,0.027979566934857,1.574158084278897,1.5746963562753038,-0.00034182589821956413,0.0005382719964068805
s,saturation_ratio,190.0,0.0288480727448755,1.5742619030935383,1.5746963562753038,-0.0002758964800001973,0.00043445318176549286
s,saturation_ratio,190.0,0.0298954611408956,1.574383025128303,1.5748987854251013,-0.00032748790053769287,0.0005157602967982289
s,saturation_ratio,190.0,0.0308234376801502,1.5744868440855182,1.5748987854251013,-0.0002615668660077849,0.00041194133958311063
s,saturation_ratio,190.0,0.0319425457480323,1.5746079662935297,1.5751012145748988,-0.00031315338773465313,0.0004932482813690964
s,saturation_ratio,190.0,0.0329340652605944,1.5747117854025035,1.5751012145748988,-0.0002472407289079989,0.00038942917239537245
s,saturation_ratio,190.0,0.0341298039878493,1.574832907777098,1.5752024291497977,-0.00023458659399045606,0.0003695213726997437
s,saturation_ratio,190.0,0.0351892175637368,1.5749367270349042,1.5753036437246963,-0.0002329180734481218,0.00036691668979216274
s,saturation_ratio,190.0,0.03646683421658,1.5750578495889507,1.575506072874494,-0.00028449480028065743,0.0004482232855433921
s,saturation_ratio,190.0,0.0375987908856671,1.5751616689908114,1.5757085020242916,-0.0003470394636937116,0.0005468330334801319
s,saturation_ratio,190.0,0.0389638920356228,1.5752827917157866,1.5757085020242916,-0.0002701707250789842,0.0004257103085050229
s,saturation_ratio,190.0,0.0401733591690013,1.5753866112690031,1.575910931174089,-0.0003327090984103498,0.000524319905085946
s,saturation_ratio,190.0,0.0416319352962483,1.5755077341619756,1.575910931174089,-0.0002558501271471303,0.00040319701211344317
s,saturation_ratio,190.0,0.0429242204045665,1.5756115538617748,1.5761133603238866,-0.00031838221459446457,0.0005018064621118423
s,saturation_ratio,190.0,0.0444826721859923,1.5757326769337225,1.5761133603238866,-0.00024153300120863843,0.0003806833901640605
s,saturation_ratio,190.0,0.0458634462104305,1.5758364967790486,1.5763157894736843,-0.0003040588046103305,0.00047929269463575785
s,saturation_ratio,190.0,0.0475286126077536,1.5759576200196188,1.5763157894736843,-0.0002272193531634393,0.0003581694540655267
s,saturation_ratio,190.0,0.0490039348058441,1.5760614400158997,1.576417004048583,-0.00022555201559623176,0.0003555640326833309
s,saturation_ratio,190.0,0.0507831230770636,1.5761825634258737,1.5766194331983807,-0.0002770927233979104,0.0004368697725070092
s,saturation_ratio,190.0,0.0523594676125598,1.5762863835664982,1.5767206477732794,-0.00027542241385273544,0.0004342642067811653
s,saturation_ratio,190.0,0.0542604853784322,1.5764075071549726,1.576923076923077,-0.0003269466822126211,0.0005155697681045179
s,saturation_ratio,190.0,0.0559447697319145,1.576511327442588,1.576923076923077,-0.00026110942665166575,0.00041174948048916526
s,saturation_ratio,190.0,0.0579759592381749,1.5766324511973906,1.5771255060728746,-0.00031262881336041793,0.0004930548754840114
s,saturation_ratio,190.0,0.0597755745630647,1.5767362716355602,1.5771255060728746,-0.00024679991276257854,0.000389234437314423
s,saturation_ratio,190.0,0.061945849288745,1.5768573955611644,1.5772267206477733,-0.00023416106370371652,0.00036932508660880714
s,saturation_ratio,190.0,0.0638686928459403,1.5769612161414508,1.577327935222672,-0.00023249387336142684,0.00036671908122110075
s,saturation_ratio,190.0,0.0661875766184342,1.5770823402450822,1.5775303643724696,-0.000284003488938006,0.00044802412738742525
s,saturation_ratio,190.0,0.0682420864318988,1.5771861609738145,1.5777327935222674,-0.00034646712719492613,0.0005466325484528856
s,saturation_ratio,190.0,0.0707197552204202,1.577307285241491,1.5777327935222674,-0.00026969603631443376,0.00042550828077625447
s,saturation_ratio,190.0,0.0729149471058065,1.5774111061203795,1.5779352226720649,-0.0003321534015812433,0.000524116551685383
s,saturation_ratio,190.0,0.0755622736766468,1.5775322305602475,1.5779352226720649,-0.0002553920503371206,0.0004029921118173796
s,saturation_ratio,190.0,0.0779077808054444,1.5776360515790364,1.5781376518218624,-0.0003178431502771042,0.0005016002428259725
s,saturation_ratio,190.0,0.0807363824349864,1.5777571761964604,1.5781376518218624,-0.00024109153277140533,0.0003804756254019992
s,saturation_ratio,190.0,0.0832424976078165,1.577860997365142,1.57834008097166,-0.00030353636221598906,0.0004790836065178272
s,saturation_ratio,190.0,0.0862647870626866,1.5779821221443393,1.57834008097166,-0.00022679448595148478,0.0003579588273205925
s,saturation_ratio,190.0,0.0889425078772505,1.57808594346278,1.5784412955465588,-0.00022512847628941164,0.00035535208377868166
s,saturation_ratio,190.0,0.0921717478853238,1.5782070684155505,1.5785425101214576,-0.00021250090115175173,0.00033544170590715794
s,saturation_ratio,190.0,0.0950328249972156,1.5783108898735214,1.5787449392712551,-0.00027493319974414797,0.00043404939773372675
s,saturation_ratio,190.0,0.0984831864485114,1.5784320150015434,1.5789473684210529,-0.0003263904990226699,0.0005153534195094789
s,saturation_ratio,190.0,0.1084931145326827,1.578760783655212,1.5791497975708504,-0.0002463438973533722,0.00038901391563839205
s,saturation_ratio,190.0,0.1124321793781775,1.5788819091195276,1.579352226720648,-0.0002977914572589204,0.00047031760112026255
s,saturation_ratio,190.0,0.1159221548038278,1.5789857310155204,1.579352226720648,-0.00023205444544087983,0.00036649570512747864
s,saturation_ratio,190.0,0.1201309461798391,1.5791068566527953,1.5795546558704454,-0.00028349713381926493,0.00044779921765014663
s,saturation_ratio,190.0,0.1238598968445554,1.5792106786978897,1.579757085020243,-0.0003458799631503174,0.0005464063223532545
s,saturation_ratio,190.0,0.1283568842112516,1.579331804496088,1.579757085020243,-0.0002692062774635155,0.000425280524154914
s,saturation_ratio,190.0,0.1323411738878178,1.579435626690152,1.5798582995951418,-0.0002675384906976713,0.00042267290498987364
s,saturation_ratio,190.0,0.1371460913972693,1.5795567526646623,1.5799595141700404,-0.0002549188772027961,0.00040276150537810196
s,saturation_ratio,190.0,0.1414032043639272,1.5796605749975199,1.5801619433198382,-0.0003172892021845156,0.0005013683223182852
s,saturation_ratio,190.0,0.1465371374595845,1.5797817011427073,1.5801619433198382,-0.00024063494171487992,0.00038024217713084063
s,saturation_ratio,190.0,0.1510857552263796,1.579885523624274,1.5802631578947368,-0.0002389692302679403,0.0003776342704628899
s,saturation_ratio,190.0,0.1565712331724292,1.5800066499317849,1.5803643724696357,-0.0002263544686797837,0.0003577225378508242
s,saturation_ratio,190.0,0.1614313164613742,1.5801104725601052,1.5804655870445343,-0.00022468979226128937,0.00035511448442915317
s,saturation_ratio,190.0,0.1672924112080218,1.580231599043463,1.5805668016194332,-0.0002120774494483559,0.00033520257597019487
s,saturation_ratio,190.0,0.1724852875468317,1.5803354218120333,1.580769230769231,-0.0002744290240179331,0.00043380895719757895
s,saturation_ratio,190.0,0.1787477193653608,1.5804565484637985,1.5809716599190284,-0.0003258195376230586,0.0005151114552299774
s,saturation_ratio,190.0,0.1842961766791503,1.580560371380686,1.5809716599190284,-0.00026014921631394456,0.00041128853834249135
s,saturation_ratio,190.0,0.1909874270303166,1.5806814981961659,1.581174089068826,-0.00031153487529647254,0.0004925908726600703
s,saturation_ratio,190.0,0.1969158136419645,1.5807853212576028,1.581174089068826,-0.00024587286998362795,0.0003887678112231008
s,saturation_ratio,190.0,0.2040652457730275,1.5809064482484665,1.5813765182186237,-0.0002972536677645339,0.0004700699701571942
s,saturation_ratio,190.0,0.2103995772510437,1.5810102714516017,1.5813765182186237,-0.00023159997812196092,0.000366246767022016
s,saturation_ratio,190.0,0.2180385650506509,1.5811313986086135,1.5815789473684212,-0.00028297592134262695,0.00044754875980768105
